number,first,last
250,2,0
200.86,2,6
135,1,5
125,1,5
150,1,0
150,1,0
75,7,5
250,2,0
200,2,0
400,4,0
350,3,0
114,1,4
121,1,1
1000,1,0
1000,1,0
1000,1,0
1000,1,0
2000,2,0
949.12,9,2
125.68,1,8
754.47,7,7
1455.91,1,1
86.87,8,7
400,4,0
394.7,3,7
60,6,0
50,5,0
103.95,1,5
5.95,5,5
32.97,3,7
26.97,2,7
350,3,0
250,2,0
90,9,0
350,3,0
133.9,1,9
250,2,0
250,2,0
300,3,0
500,5,0
30,3,0
153.47,1,7
39.08,3,8
34.66,3,6
39.93,3,3
300,3,0
480.5,4,5
400,4,0
250,2,0
400,4,0
550,5,0
250,2,0
250,2,0
200,2,0
350,3,0
300,3,0
250,2,0
300,3,0
200,2,0
250,2,0
250,2,0
250,2,0
400,4,0
150,1,0
285.92,2,2
200,2,0
300,3,0
95,9,5
150,1,0
150,1,0
150,1,0
150,1,0
150,1,0
150,1,0
150,1,0
3102.42,3,2
718.91,7,1
648.03,6,3
1118.65,1,5
2402.83,2,3
824.13,8,3
2131.65,2,5
725.91,7,1
66.71,6,1
1130.34,1,4
2276.52,2,2
69.96,6,6
163.02,1,2
120.65,1,5
89,8,9
488.72,4,2
437.56,4,6
2000,2,0
2000,2,0
1740,1,0
1740,1,0
1568.16,1,6
1500,1,0
1522.84,1,4
1522.84,1,4
291.42,2,2
300,3,0
200,2,0
250,2,0
97.93,9,3
38.97,3,7
84,8,4
11.9,1,9
17.85,1,5
5.95,5,5
8.99,8,9
17.85,1,5
148.35,1,5
107.88,1,8
80.91,8,1
25.98,2,8
35.98,3,8
74.85,7,5
29.95,2,5
145.92,1,2
29.95,2,5
101.75,1,5
36.95,3,5
44.95,4,5
700,7,0
14,1,4
91,9,1
331.54,3,4
283.02,2,2
217.03,2,3
794.5,7,5
725,7,5
68.75,6,5
650,6,0
435,4,5
650,6,0
77.5,7,5
93.75,9,5
290,2,0
100,1,0
77.5,7,5
212,2,2
55,5,5
55,5,5
68.45,6,5
88.5,8,5
117.5,1,5
19.95,1,5
25,2,5
19.95,1,5
29.95,2,5
33.9,3,9
29.95,2,5
30,3,0
34.95,3,5
86.7,8,7
89.95,8,5
24.95,2,5
39.65,3,5
67.45,6,5
32.9,3,9
67,6,7
89.85,8,5
24.95,2,5
49.95,4,5
24.95,2,5
29.95,2,5
600,6,0
222.64,2,4
160.65,1,5
160.65,1,5
160.65,1,5
160.65,1,5
160.65,1,5
160.65,1,5
160.65,1,5
160.65,1,5
321.3,3,3
321.3,3,3
160.65,1,5
35,3,5
100.13,1,3
29.95,2,5
264.98,2,8
397.47,3,7
125,1,5
124.41,1,1
124.42,1,2
124.41,1,1
124.41,1,1
124.41,1,1
305.48,3,8
113.56,1,6
113.57,1,7
118.98,1,8
113.57,1,7
113.57,1,7
121.42,1,2
120.47,1,7
80.76,8,6
129.89,1,9
157.28,1,8
153.2,1,2
113.3,1,3
113.3,1,3
624,6,4
499,4,9
157.95,1,5
235,2,5
154.8,1,8
513.76,5,6
81,8,1
40.5,4,5
477.44,4,4
596.8,5,8
596.8,5,8
119.36,1,6
635.97,6,7
641.56,6,6
607.99,6,9
596.8,5,8
596.8,5,8
596.8,5,8
343.16,3,6
338.16,3,6
616.72,6,2
552.04,5,4
596.8,5,8
581.88,5,8
596.8,5,8
238.72,2,2
596.8,5,8
477.44,4,4
544.58,5,8
477.44,4,4
29.95,2,5
42.32,4,2
42.32,4,2
194.95,1,5
157.13,1,3
35,3,5
29.95,2,5
91,9,1
56,5,6
80,8,0
177,1,7
86,8,6
86,8,6
36.99,3,9
37,3,7
34,3,4
127.2,1,2
112.25,1,5
127.2,1,2
112.25,1,5
127.2,1,2
112.25,1,5
51.79,5,9
259.83,2,3
127.2,1,2
112.25,1,5
112.25,1,5
906,9,6
88.23,8,3
75,7,5
55,5,5
819.21,8,1
824.06,8,6
403.75,4,5
171.3,1,3
9.94,9,4
388.63,3,3
108.68,1,8
100,1,0
70.5,7,5
3.13,3,3
552.5,5,5
180,1,0
67.62,6,2
195,1,5
195,1,5
250,2,0
111.25,1,5
223.56,2,6
41.04,4,4
115,1,5
108,1,8
42.25,4,5
150,1,0
819.34,8,4
80,8,0
160,1,0
130.58,1,8
10,1,0
156.42,1,2
151.55,1,5
145,1,5
365.89,3,9
578.26,5,6
1700,1,0
12750,1,0
4250,4,0
2550,2,0
1500,1,0
1000,1,0
1517,1,7
1419.3,1,3
39.4,3,4
6985.13,6,3
2474,2,4
2102,2,2
7327.33,7,3
1856,1,6
1096,1,6
2040.5,2,5
1039,1,9
6.45,6,5
1902.5,1,5
1648.5,1,5
972.65,9,5
7766,7,6
85,8,5
30,3,0
18.4,1,4
680.33,6,3
308,3,8
123.72,1,2
425,4,5
425,4,5
425,4,5
425,4,5
850,8,0
125.35,1,5
125.35,1,5
171.35,1,5
250.7,2,7
250.7,2,7
250.7,2,7
250.7,2,7
250.7,2,7
501.4,5,4
250.7,2,7
250.7,2,7
376.05,3,5
534.89,5,9
376.05,3,5
376.05,3,5
342.7,3,7
376.05,3,5
376.05,3,5
376.05,3,5
376.05,3,5
376.05,3,5
2343.68,2,8
980,9,0
203,2,3
93,9,3
409,4,9
43.15,4,5
977.35,9,5
214.92,2,2
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
309.69,3,9
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
292.16,2,6
24.95,2,5
29.95,2,5
29.95,2,5
32.85,3,5
19.95,1,5
46.82,4,2
37.5,3,5
7494.07,7,7
562.5,5,5
343.85,3,5
24.95,2,5
89.85,8,5
64.2,6,2
19.95,1,5
70.9,7,9
32.9,3,9
29.95,2,5
28.9,2,9
35,3,5
4180,4,0
29.95,2,5
396,3,6
396,3,6
396,3,6
396,3,6
360,3,0
396,3,6
120,1,0
3135.4,3,4
92.77,9,7
32.9,3,9
44.63,4,3
232.9,2,9
29.95,2,5
17.99,1,9
26.97,2,7
47.68,4,8
107.88,1,8
19.99,1,9
27.88,2,8
35.98,3,8
26.97,2,7
8.99,8,9
8.99,8,9
53.94,5,4
59.97,5,7
200,2,0
100,1,0
200,2,0
250,2,0
200,2,0
49.53,4,3
80,8,0
24,2,4
250,2,0
300,3,0
120,1,0
250,2,0
27185.02,2,2
170,1,0
170,1,0
170,1,0
109.56,1,6
114.18,1,8
170,1,0
170,1,0
170,1,0
170,1,0
62.17,6,7
265.38,2,8
248.03,2,3
265.38,2,8
189.76,1,6
217.17,2,7
110,1,0
101.45,1,5
35,3,5
74.85,7,5
32.37,3,7
4071.24,4,4
4071.24,4,4
25,2,5
88,8,8
1404.26,1,6
308.53,3,3
5000,5,0
26.57,2,7
30.35,3,5
49.9,4,9
26.57,2,7
29.9,2,9
26.45,2,5
31.69,3,9
26.63,2,3
32.1,3,1
61,6,1
52,5,2
96,9,6
24.95,2,5
76,7,6
114,1,4
64,6,4
34.9,3,9
57.3,5,3
32,3,2
50,5,0
120,1,0
30,3,0
15,1,5
29.95,2,5
89.85,8,5
132.25,1,5
189.44,1,4
1.2,1,2
5.65,5,5
124.51,1,1
100.65,1,5
322.6,3,6
12,1,2
650,6,0
924.3,9,3
61.5,6,5
510,5,0
179.7,1,7
80,8,0
69.8,6,8
82,8,2
256.16,2,6
60,6,0
52.9,5,9
27.87,2,7
555,5,5
188,1,8
2037.84,2,4
290,2,0
72,7,2
64,6,4
111,1,1
24,2,4
100,1,0
181.9,1,9
128.95,1,5
117,1,7
39.3,3,3
136.59,1,9
118,1,8
195.8,1,8
311.94,3,4
154.76,1,6
242.75,2,5
242.75,2,5
147.3,1,3
242.75,2,5
2216.21,2,1
2216.21,2,1
1686.55,1,5
1770,1,0
915.78,9,8
107.95,1,5
130,1,0
155,1,5
114.81,1,1
207.88,2,8
190.58,1,8
47.38,4,8
93.29,9,9
47.38,4,8
230.15,2,5
131.34,1,4
275.55,2,5
50,5,0
50,5,0
995,9,5
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
480.57,4,7
50,5,0
1400,1,0
1511.84,1,4
400,4,0
421,4,1
206.11,2,1
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
100,1,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
74.75,7,5
425,4,5
13.78,1,8
14.05,1,5
2.65,2,5
2.65,2,5
178.55,1,5
4.32,4,2
13.64,1,4
0.24,0,4
967,9,7
139,1,9
3.92,3,2
237.12,2,2
3.72,3,2
131.7,1,7
300,3,0
100,1,0
410.49,4,9
91,9,1
91,9,1
82.82,8,2
82.82,8,2
82.82,8,2
148.5,1,5
93.67,9,7
43.28,4,8
91,9,1
180.3,1,3
180.3,1,3
251.96,2,6
50,5,0
50,5,0
106.1,1,1
258.83,2,3
75.57,7,7
44.97,4,7
548.55,5,5
16.95,1,5
390,3,0
94.04,9,4
145.93,1,3
370,3,0
54.75,5,5
49.96,4,6
42.71,4,1
48.96,4,6
135.88,1,8
65.7,6,7
50.96,5,6
105,1,5
104.63,1,3
60.23,6,3
136.74,1,4
49.28,4,8
49.28,4,8
68.9,6,9
97.6,9,6
112.5,1,5
33.6,3,6
1785.36,1,6
107.34,1,4
185,1,5
25,2,5
175,1,5
19.44,1,4
59.67,5,7
7.5,7,5
460.79,4,9
236.07,2,7
18.04,1,4
156.58,1,8
60.6,6,6
23.39,2,9
106.61,1,1
0.82,0,2
399,3,9
13.9,1,9
74.95,7,5
13.8,1,8
2.18,2,8
18.3,1,3
22.93,2,3
7.05,7,5
43.36,4,6
483,4,3
859.02,8,2
1254.32,1,2
9.65,9,5
1087.84,1,4
5.92,5,2
190,1,0
1885.7,1,7
632.34,6,4
329.26,3,6
228.75,2,5
228.75,2,5
228.75,2,5
228.75,2,5
70.25,7,5
4287.77,4,7
50,5,0
150,1,0
250,2,0
200,2,0
250,2,0
400,4,0
300,3,0
150,1,0
200,2,0
300,3,0
190,1,0
53.97,5,7
5.95,5,5
29.97,2,7
68.64,6,4
107.49,1,9
33,3,3
5.95,5,5
15.07,1,7
32.98,3,8
53.94,5,4
53.94,5,4
10.9,1,9
116.91,1,1
17.85,1,5
100,1,0
17.85,1,5
103.84,1,4
17.85,1,5
5.95,5,5
11.9,1,9
35.73,3,3
35.7,3,7
11.9,1,9
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
50,5,0
311.93,3,3
25.8,2,8
125,1,5
89.85,8,5
375,3,5
200,2,0
25,2,5
58,5,8
41,4,1
41,4,1
41,4,1
59.9,5,9
149.75,1,5
150,1,0
150,1,0
232.01,2,1
500,5,0
500,5,0
80,8,0
118.25,1,5
81.49,8,9
449.05,4,5
6.39,6,9
20.7,2,7
10.56,1,6
453.9,4,9
2.64,2,4
9.12,9,2
14.96,1,6
12.04,1,4
130.84,1,4
1.96,1,6
8.68,8,8
2.16,2,6
3.9,3,9
205.16,2,6
3.97,3,7
69.49,6,9
25.92,2,2
7.94,7,4
0.94,0,4
16.61,1,1
74.05,7,5
16.09,1,9
3.51,3,1
8.94,8,4
4.39,4,9
1.86,1,6
3.39,3,9
1.71,1,1
10.03,1,3
34.52,3,2
1.11,1,1
11.42,1,2
21.93,2,3
9.93,9,3
9.03,9,3
6.48,6,8
14.55,1,5
242.61,2,1
9.36,9,6
127.03,1,3
2423.85,2,5
3593.53,3,3
59.7,5,7
3.12,3,2
8.92,8,2
20.54,2,4
1627.6,1,6
3.99,3,9
12.16,1,6
14.97,1,7
8.5,8,5
21.44,2,4
63.3,6,3
248,2,8
165,1,5
140.1,1,1
250,2,0
250,2,0
1440,1,0
206.25,2,5
300,3,0
450,4,0
592.5,5,5
2000,2,0
250,2,0
187.5,1,5
162.5,1,5
900,9,0
450,4,0
450,4,0
450,4,0
220,2,0
450,4,0
187.5,1,5
450,4,0
330,3,0
225,2,5
260,2,0
450,4,0
475,4,5
705,7,5
450,4,0
787.5,7,5
50,5,0
400,4,0
50,5,0
50,5,0
50,5,0
175,1,5
162.5,1,5
50,5,0
295,2,5
1400,1,0
375,3,5
250,2,0
150,1,0
175,1,5
187.5,1,5
200,2,0
175,1,5
500,5,0
200,2,0
250,2,0
175,1,5
350,3,0
290,2,0
1100,1,0
200,2,0
462.5,4,5
162.5,1,5
640,6,0
371,3,1
252,2,2
202.17,2,7
74.85,7,5
569.5,5,5
149.7,1,7
60.05,6,5
228,2,8
74.85,7,5
303.4,3,4
504,5,4
76,7,6
372,3,2
201,2,1
33.5,3,5
50,5,0
26,2,6
210,2,0
50,5,0
26.7,2,7
208.5,2,5
3.8,3,8
96,9,6
24.95,2,5
54.77,5,7
24.73,2,3
23.41,2,1
26.89,2,9
24.95,2,5
53.4,5,4
149.7,1,7
27.06,2,6
100,1,0
100,1,0
48,4,8
163.5,1,5
25,2,5
34,3,4
52.5,5,5
29,2,9
97,9,7
70,7,0
150,1,0
130.96,1,6
36,3,6
212.47,2,7
26.88,2,8
49.9,4,9
128,1,8
73,7,3
64,6,4
100,1,0
297,2,7
26.76,2,6
291.09,2,9
26.38,2,8
100,1,0
618,6,8
150,1,0
150,1,0
600,6,0
150,1,0
1450,1,0
382.69,3,9
151.7,1,7
880.61,8,1
584.02,5,2
189.45,1,5
750.75,7,5
330.66,3,6
201.19,2,9
155.21,1,1
64.12,6,2
1625.38,1,8
412.31,4,1
906.33,9,3
1000,1,0
347.68,3,8
432.27,4,7
212.62,2,2
366.75,3,5
605.26,6,6
307.72,3,2
1038.1,1,1
53.58,5,8
24,2,4
24,2,4
1396.5,1,5
1163.55,1,5
1040.9,1,9
2787.5,2,5
83.2,8,2
1135.38,1,8
1126.25,1,5
334.88,3,8
236.13,2,3
1755.53,1,3
1581.32,1,2
199.75,1,5
118.56,1,6
296.16,2,6
855.6,8,6
145.04,1,4
36,3,6
61,6,1
122,1,2
288,2,8
30.05,3,5
135,1,5
26.45,2,5
57,5,7
170,1,0
29.95,2,5
89.85,8,5
5.05,5,5
186,1,6
66,6,6
31.4,3,4
26.88,2,8
31.7,3,7
27.01,2,1
59.9,5,9
408,4,8
32.37,3,7
29.95,2,5
81.03,8,3
139.6,1,6
89.9,8,9
26.95,2,5
21.6,2,6
694.79,6,9
123,1,3
196,1,6
162,1,2
30.5,3,5
656,6,6
1056,1,6
1403.3,1,3
77.49,7,9
50,5,0
590.7,5,7
1700,1,0
1600,1,0
1700,1,0
859.2,8,2
26.72,2,2
19.08,1,8
9.54,9,4
19.08,1,8
47.08,4,8
15.26,1,6
200.34,2,4
118.47,1,7
59.5,5,5
248.4,2,4
248.4,2,4
35,3,5
512.06,5,6
533.36,5,6
3575,3,5
2056.56,2,6
197.04,1,4
35,3,5
400,4,0
245,2,5
245,2,5
400,4,0
468,4,8
468,4,8
493.79,4,9
393.54,3,4
468,4,8
5114.9,5,9
14.37,1,7
16.8,1,8
125,1,5
310.4,3,4
246.65,2,5
273.18,2,8
175,1,5
175,1,5
175,1,5
125,1,5
560,5,0
449,4,9
75,7,5
339,3,9
96.5,9,5
574,5,4
684,6,4
235,2,5
404,4,4
149.5,1,5
341,3,1
141.5,1,5
703.5,7,5
259,2,9
749,7,9
43.05,4,5
300,3,0
200,2,0
56.18,5,8
100,1,0
250,2,0
150,1,0
200,2,0
150,1,0
250,2,0
200,2,0
150,1,0
300,3,0
250,2,0
150,1,0
475,4,5
350,3,0
300,3,0
250,2,0
208.96,2,6
300,3,0
250,2,0
465,4,5
300,3,0
70,7,0
50,5,0
89.85,8,5
398,3,8
34.95,3,5
250,2,0
49.9,4,9
250,2,0
346,3,6
622.91,6,1
37.78,3,8
24.95,2,5
54.77,5,7
34.9,3,9
75,7,5
25,2,5
25,2,5
25,2,5
511,5,1
1400,1,0
420,4,0
1230,1,0
94.92,9,2
94.92,9,2
106.22,1,2
467.82,4,2
167.24,1,4
83.62,8,2
83.62,8,2
83.62,8,2
83.62,8,2
903,9,3
1023.9,1,9
178.54,1,4
371.7,3,7
357.08,3,8
357.08,3,8
466.69,4,9
535.62,5,2
664.75,6,5
545.79,5,9
1003.8,1,8
267.81,2,1
201.14,2,4
1005.92,1,2
268.46,2,6
1024.04,1,4
666.72,6,2
34.2,3,2
34.2,3,2
805.77,8,7
4.98,4,8
29.9,2,9
29.9,2,9
31.65,3,5
63.05,6,5
29.9,2,9
126.08,1,8
126.08,1,8
29.9,2,9
29.9,2,9
65.9,6,9
73,7,3
114,1,4
29,2,9
52.5,5,5
53.76,5,6
72,7,2
148,1,8
25,2,5
248,2,8
105,1,5
22.5,2,5
91.5,9,5
55,5,5
58.5,5,5
35,3,5
148.5,1,5
73,7,3
35,3,5
23,2,3
75.5,7,5
52,5,2
209.65,2,5
29.95,2,5
99,9,9
375,3,5
89.85,8,5
240,2,0
31.66,3,6
29.95,2,5
1,1,1
26.76,2,6
29.9,2,9
31.84,3,4
26.57,2,7
27.01,2,1
32,3,2
31.77,3,7
54,5,4
210,2,0
32.37,3,7
42.4,4,4
26.45,2,5
31.4,3,4
134.65,1,5
25.05,2,5
30.5,3,5
26.76,2,6
52.9,5,9
61.82,6,2
338.12,3,2
29.95,2,5
29.95,2,5
29.95,2,5
163.83,1,3
50,5,0
50,5,0
50,5,0
50,5,0
100,1,0
100,1,0
50,5,0
50,5,0
25,2,5
50,5,0
7.01,7,1
587.77,5,7
26.4,2,4
5.01,5,1
0.52,0,2
174.04,1,4
15.71,1,1
132,1,2
12.84,1,4
29.4,2,4
13.05,1,5
70.9,7,9
1.54,1,4
107.67,1,7
145.53,1,3
3.45,3,5
121.32,1,2
74.87,7,7
8.62,8,2
79.06,7,6
15.98,1,8
4.56,4,6
2.35,2,5
1,1,1
8.64,8,4
237.26,2,6
2.68,2,8
3.48,3,8
4.08,4,8
9.59,9,9
9.59,9,9
27.66,2,6
4.5,4,5
4.5,4,5
10.64,1,4
27.9,2,9
53.91,5,1
130,1,0
63.49,6,9
8.87,8,7
8.8,8,8
26.2,2,2
10.9,1,9
92.7,9,7
7.34,7,4
7.66,7,6
2.6,2,6
872.67,8,7
32,3,2
118.8,1,8
118.8,1,8
7935.43,7,3
164,1,4
595,5,5
1100,1,0
59.9,5,9
150,1,0
65,6,5
500,5,0
250,2,0
812.5,8,5
662.5,6,5
875,8,5
537.5,5,5
537.5,5,5
1075,1,5
1075,1,5
237.5,2,5
237.5,2,5
1087,1,7
875,8,5
800,8,0
775,7,5
850,8,0
762.5,7,5
1337.5,1,5
147.56,1,6
175,1,5
50,5,0
50,5,0
225,2,5
425,4,5
400,4,0
575,5,5
875,8,5
500,5,0
912.5,9,5
812,8,2
662.5,6,5
250,2,0
875,8,5
875,8,5
800,8,0
800,8,0
712.5,7,5
712.5,7,5
525,5,5
525,5,5
100,1,0
100,1,0
462.5,4,5
637.5,6,5
637.5,6,5
362.5,3,5
362.5,3,5
250,2,0
50,5,0
50,5,0
400,4,0
737.5,7,5
737.5,7,5
375,3,5
375,3,5
787.5,7,5
787.5,7,5
275,2,5
275,2,5
587.5,5,5
587.5,5,5
25,2,5
25,2,5
525,5,5
525,5,5
900,9,0
900,9,0
400,4,0
125,1,5
525,5,5
450,4,0
412.5,4,5
525,5,5
725,7,5
425,4,5
537.5,5,5
662.5,6,5
216,2,6
287.5,2,5
187.5,1,5
187.5,1,5
450,4,0
590,5,0
91,9,1
91,9,1
25.46,2,6
283.39,2,9
309.82,3,2
291.42,2,2
9.12,9,2
91,9,1
24.5,2,5
14.75,1,5
12.75,1,5
250,2,0
332,3,2
2152.8,2,8
2152.8,2,8
191.16,1,6
125.93,1,3
15000,1,0
270,2,0
59,5,9
1931.14,1,4
401.49,4,9
195,1,5
988.98,9,8
149.8,1,8
149.8,1,8
400,4,0
400,4,0
125,1,5
400,4,0
400,4,0
40,4,0
86.19,8,9
425,4,5
300,3,0
100,1,0
100,1,0
390.25,3,5
500,5,0
250,2,0
300,3,0
150,1,0
400,4,0
200,2,0
300,3,0
250,2,0
150,1,0
500,5,0
130,1,0
300,3,0
687.61,6,1
242.36,2,6
475,4,5
81,8,1
35.46,3,6
55,5,5
150,1,0
250,2,0
50,5,0
25,2,5
25,2,5
100,1,0
185.07,1,7
86.59,8,9
132,1,2
79.44,7,4
233.32,2,2
550,5,0
300,3,0
323,3,3
200,2,0
995,9,5
1785,1,5
40,4,0
124.65,1,5
198.1,1,1
1015.3,1,3
1015.3,1,3
178.92,1,2
178.92,1,2
178.92,1,2
178.92,1,2
37500,3,0
200,2,0
800,8,0
201.28,2,8
115.95,1,5
193.82,1,2
132.58,1,8
36.78,3,8
384.17,3,7
373.79,3,9
216.56,2,6
44.87,4,7
257.76,2,6
80,8,0
207.35,2,5
303.11,3,1
309.5,3,5
241.8,2,8
81.84,8,4
23.5,2,5
78.99,7,9
15.18,1,8
29.7,2,7
350,3,0
59.57,5,7
52.8,5,8
119,1,9
202.3,2,3
133.59,1,9
8.09,8,9
91,9,1
19.8,1,8
65.34,6,4
196.8,1,8
27.16,2,6
73.19,7,9
80,8,0
80,8,0
80,8,0
49.5,4,5
63.68,6,8
70,7,0
168.45,1,5
218.67,2,7
100,1,0
100,1,0
100,1,0
3238.71,3,1
6,6,6
667,6,7
238.53,2,3
227.14,2,4
433,4,3
153.51,1,1
153.51,1,1
50,5,0
1385.75,1,5
1595,1,5
2078.39,2,9
250,2,0
300,3,0
233.34,2,4
265.72,2,2
2806,2,6
250,2,0
1295,1,5
675,6,5
105.1,1,1
30,3,0
10000,1,0
12045,1,5
2500,2,0
32.42,3,2
26.88,2,8
27.88,2,8
31.65,3,5
31.65,3,5
395,3,5
37.9,3,9
204,2,4
166.5,1,5
291,2,1
14,1,4
30,3,0
154.5,1,5
144.12,1,2
103,1,3
48,4,8
30.5,3,5
135,1,5
50.6,5,6
47.49,4,9
40,4,0
27.01,2,1
32.42,3,2
25.05,2,5
31.75,3,5
49.9,4,9
346,3,6
346,3,6
83.64,8,4
300,3,0
421.18,4,8
300,3,0
200,2,0
100,1,0
275,2,5
150,1,0
150,1,0
150,1,0
300,3,0
150,1,0
250,2,0
350,3,0
150,1,0
30,3,0
116.43,1,3
16305.15,1,5
18.54,1,4
1554.3,1,3
2361.45,2,5
19243.45,1,5
2289.12,2,2
19243.45,1,5
16305.15,1,5
197.5,1,5
157.42,1,2
399,3,9
218.57,2,7
205.26,2,6
238.44,2,4
50,5,0
99,9,9
99,9,9
61.48,6,8
132.39,1,9
215,2,5
59.2,5,2
129.5,1,5
114.83,1,3
22.9,2,9
249.05,2,5
50,5,0
102.76,1,6
700,7,0
150,1,0
200,2,0
210,2,0
250,2,0
204.15,2,5
447,4,7
10,1,0
25,2,5
37.2,3,2
109.58,1,8
51.16,5,6
185.36,1,6
84.16,8,6
51.16,5,6
157.33,1,3
400,4,0
509.65,5,5
108.05,1,5
258.77,2,7
367.09,3,9
291.28,2,8
147.85,1,5
176.17,1,7
785.04,7,4
674.28,6,8
1000,1,0
135.26,1,6
600,6,0
749.25,7,5
819,8,9
277.5,2,5
929.25,9,5
144,1,4
500,5,0
140,1,0
77.38,7,8
149.8,1,8
55.11,5,1
1063.35,1,5
149.8,1,8
1242.13,1,3
25,2,5
196.25,1,5
1375,1,5
2.48,2,8
55,5,5
65.5,6,5
55,5,5
1100,1,0
89.85,8,5
195,1,5
54,5,4
19.99,1,9
22.98,2,8
17.85,1,5
35.7,3,7
8.99,8,9
11.9,1,9
39.97,3,7
27.88,2,8
11.9,1,9
17.85,1,5
11.9,1,9
17.85,1,5
39.95,3,5
39.98,3,8
68.94,6,4
53.94,5,4
10.82,1,2
80.91,8,1
26.97,2,7
17.85,1,5
17.98,1,8
17.85,1,5
26.97,2,7
39.98,3,8
35.98,3,8
19.98,1,8
11.9,1,9
37,3,7
79.8,7,8
240,2,0
35.98,3,8
83.64,8,4
53.97,5,7
35.98,3,8
45.76,4,6
26.97,2,7
59.95,5,5
17.99,1,9
55.76,5,6
795,7,5
1495,1,5
1495,1,5
60,6,0
45,4,5
14781.25,1,5
300,3,0
300,3,0
272.46,2,6
500,5,0
300,3,0
150,1,0
205,2,5
260,2,0
225,2,5
200,2,0
400,4,0
50,5,0
250,2,0
50,5,0
350,3,0
250,2,0
200,2,0
250,2,0
150,1,0
115,1,5
115,1,5
115,1,5
116.73,1,3
119,1,9
119,1,9
119,1,9
43,4,3
64.95,6,5
21.95,2,5
21.95,2,5
40,4,0
63.55,6,5
23.52,2,2
121.9,1,9
21.95,2,5
121.9,1,9
94.7,9,7
326,3,6
250,2,0
551.13,5,3
35,3,5
77,7,7
66.05,6,5
88.79,8,9
146.5,1,5
34.5,3,5
126.3,1,3
28.7,2,7
190.85,1,5
34.5,3,5
21.8,2,8
138.15,1,5
521.7,5,7
66.9,6,9
286.27,2,7
135.5,1,5
622.08,6,8
98,9,8
100,1,0
175,1,5
500,5,0
750,7,0
243.26,2,6
238.9,2,9
340.53,3,3
1050.24,1,4
269.15,2,5
15.3,1,3
10.7,1,7
9.87,9,7
249.08,2,8
249.08,2,8
32.25,3,5
144,1,4
200,2,0
64.41,6,1
64.41,6,1
193.23,1,3
176.28,1,8
311.02,3,2
188.57,1,7
80.83,8,3
80.83,8,3
280.24,2,4
70.06,7,6
69.18,6,8
63.06,6,6
314.64,3,4
157.32,1,2
560,5,0
75.72,7,2
100,1,0
230,2,0
336,3,6
2790,2,0
2610,2,0
2085,2,5
2670,2,0
2280,2,0
2130,2,0
2517,2,7
2505,2,5
2370,2,0
2565,2,5
2670,2,0
2445,2,5
2070,2,0
316.72,3,2
60.58,6,8
63.25,6,5
48.25,4,5
179.36,1,6
246.62,2,2
89.68,8,8
179.36,1,6
179.36,1,6
50.45,5,5
50.45,5,5
179.36,1,6
179.36,1,6
672.6,6,6
672.6,6,6
212.99,2,9
212.99,2,9
179.36,1,6
56.05,5,5
123.31,1,1
168.15,1,5
291.46,2,6
100.89,1,9
179.36,1,6
67.26,6,6
269.04,2,4
168.15,1,5
156.94,1,4
44.84,4,4
44.84,4,4
201.78,2,8
358.72,3,2
156.94,1,4
100.89,1,9
44.84,4,4
67.26,6,6
459.61,4,1
22.42,2,2
224.2,2,2
179.98,1,8
119.98,1,8
242.49,2,9
48.59,4,9
167.13,1,3
50,5,0
420,4,0
240,2,0
300,3,0
240,2,0
113.66,1,6
48.71,4,1
1500,1,0
175,1,5
538.75,5,5
154.78,1,8
1164.32,1,2
105,1,5
1050,1,0
165,1,5
25,2,5
4250,4,0
25,2,5
25,2,5
713.6,7,6
60,6,0
343.41,3,1
343.41,3,1
149.75,1,5
724.9,7,9
60,6,0
1675,1,5
1451.25,1,5
1108.13,1,3
1575,1,5
12069.85,1,5
1050,1,0
1050,1,0
1050,1,0
700,7,0
700,7,0
700,7,0
700,7,0
116.5,1,5
227.8,2,8
62.15,6,5
180,1,0
23.93,2,3
22.75,2,5
25.03,2,3
11.55,1,5
18.48,1,8
108.87,1,7
46.42,4,2
630.08,6,8
1121.38,1,8
536.8,5,8
23.38,2,8
91,9,1
91,9,1
80,8,0
80,8,0
80,8,0
15,1,5
11,1,1
25,2,5
91,9,1
50.5,5,5
340.93,3,3
50,5,0
500,5,0
750,7,0
450,4,0
465,4,5
150,1,0
250,2,0
300,3,0
328.8,3,8
150,1,0
250,2,0
60,6,0
200,2,0
277.7,2,7
300,3,0
196,1,6
200,2,0
75,7,5
300,3,0
243.49,2,9
243.49,2,9
325,3,5
182,1,2
364,3,4
182,1,2
428,4,8
